symbol,fiscaldate_end,reported_currency,gross_profit,total_revenue,costof_revenue,costof_goodservices_sold,operating_income,selling_gen_admin,research_dev,operating_expenses,investment_income_net,netInterestIncome,interest_income,interest_expense,noninterest_income,othernon_operatingincome,depreciation,dpr_and_amort,income_beforetax,incometax_expense,interest_debt_expense,netincome_cont_operations,comprehensive_income_netoftax,ebit,ebitda,netincome
PBTS,3/31/2019,USD,2253054,6399598,4146544,4146544,-1186015,1873591,654912,7585613,0,0,0,-321920,0,0,0,0,-1487547,-45022,0,-1442525,0,-1186015,0,-1442525
PCAP,6/30/2005,USD,0,2827000,993000,993000,1828000,0,0,0,0,0,0,1350000,0,0,0,0,308000,0,0,0,0,0,0,308000
PCVX,6/30/2020,USD,0,0,0,0,-20188000,3046000,18178000,-1036000,0,44000,44000,0,0,0,0,0,-20320000,0,0,-20320000,0,-19789000,0,-20320000
PDD,6/30/2018,USD,348112777.4,406275644.9,58162867.43,58162867.43,-995233953.2,1315447960,27898770.25,0,0,0,0,0,0,0,0,0,-973888422.3,0,0,-973888422.3,0,-995233953.2,0,-973888422.3
PDH,3/31/2012,USD,0,234684000,245026000,245026000,0,14611000,0,0,0,0,0,4242000,0,0,0,0,0,696000,0,0,0,0,0,0
PETQ,6/30/2017,USD,15951000,87178000,71227000,71227000,6674000,9277000,48000,-106198000,0,-535000,0,535000,0,0,0,575000,6070000,0,0,-6767000,0,6674000,7249000,-8562000
PETZ,9/30/2017,USD,4157900,14083700,9925800,9925800,-199132,3036450,297894,3492330,0,0,0,-18066,0,0,0,0,-269274,-55296,0,-213978,0,726410,0,-213978
PGEM,6/30/2013,USD,74260000,368140000,286548000,286548000,662000,45349000,0,73598000,0,0,0,-24892000,0,-346000,0,0,-51608000,-731000,0,-50877000,0,316000,0,-50877000
PGND,6/30/2015,USD,0,77458000,32988000,32988000,16300000,17933000,0,0,0,0,0,3775000,0,0,0,0,0,0,0,0,0,0,0,0
PHR,7/31/2019,USD,19505290,28193602,11310878,11310878,-4140367,15540316,4689990,34956535,0,-745205,35795,781000,0,327421,2136245,0,-7442002,51189,0,-7493191,0,-4140367,0,-7493191
PING,9/30/2019,USD,47525000,61765000,14240000,14240000,3379000,28803000,11283000,44146000,0,-3818000,-3818000,3818000,0,-992000,700000,4060000,-4595000,-4000000,0,-595000,-705000,3379000,7439000,-595000
PLMR,3/31/2019,USD,-13837000,22307000,36144000,36144000,-13837000,0,0,36573000,960000,-429000,-429000,429000,0,0,0,0,-14266000,145000,0,-14411000,-12224000,-13837000,0,-14411000
PLYM,6/30/2017,USD,3510000,5027000,1517000,1517000,-566000,1209000,0,-5593000,0,0,0,2802000,0,-2802000,0,0,-3368000,0,0,-3368000,0,2130000,0,-1159000
PMII,9/30/2007,USD,0,1701000,645000,645000,0,7804000,1821000,0,0,0,0,1084000,0,0,0,0,0,0,0,0,0,0,0,0
PNG,3/31/2010,USD,0,22205000,13099000,13099000,6165000,0,0,0,0,0,0,3037000,0,0,0,0,3123000,0,0,0,0,0,0,3123000
PRFX,9/30/2020,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,0,0,0
PRNB,9/30/2018,USD,18564000,18564000,12018000,12018000,6477000,2887000,9200000,12087000,0,0,0,0,0,0,0,0,6683000,0,0,9377000,0,6477000,0,6683000
PRT,3/31/2018,USD,3967956,3637715,-330241,-330241,3835771,132185,0,-198056,0,0,0,0,0,0,0,0,3835771,0,0,3835771,0,3835771,0,3835771
PRVL,6/30/2019,USD,0,0,0,0,-15668000,3713000,11955000,15668000,0,565000,565000,0,0,0,0,0,-15103000,0,0,-15103000,0,-15046825,0,-15103000
PSDO,3/31/2017,USD,290700000,628800000,485500000,485500000,22900000,98700000,0,0,0,0,0,18300000,0,0,0,0,-21300000,-11900000,0,-18400000,0,-39200000,0,-9400000
PSMI,6/30/2012,USD,0,43639000,26417000,26417000,439000,15802000,7721000,0,0,0,0,354000,0,0,0,0,0,25000,0,0,0,0,0,0
PSNL,6/30/2019,USD,-24927000,-15004000,9923000,9923000,-4061000,5466000,4497000,19886000,0,-545000,200000,745000,0,-1261000,0,0,-5867000,2000,0,-5869000,-5884000,-4061000,0,-5869000
PS,6/30/2018,USD,37682000,53572000,15890000,15890000,-37192000,74874000,16493000,74874000,0,0,0,2424000,0,48000,2200000,0,-30947000,143000,0,-43796000,-31132000,-37192000,0,-31090000
PTACU,12/31/2019,USD,0,0,0,0,-166070,166070,0,0,0,0,238710,0,0,0,0,0,72630,32520,0,0,0,0,0,40110
PTHN,7/31/2016,USD,149200000,482000000,304800000,304800000,58800000,90400000,500000,0,0,0,0,43100000,0,0,0,0,9100000,300000,0,8800000,0,52200000,0,8800000
PTON,9/30/2019,USD,105100000,228000000,122900000,122900000,-50900000,138500000,17400000,156000000,0,1300000,1300000,0,0,-100000,0,0,-49700000,100000,0,-49800000,-51100000,-50900000,0,-49800000
PTXP,6/30/2015,USD,0,2695000,3555000,3555000,0,0,0,0,0,0,0,88000,0,0,0,0,0,0,0,0,0,0,0,0
PT,9/30/2018,CNY,127519000,298264000,170745000,170745000,24009000,81925000,62958.41,687300.06,0,0,-1324000,0,0,0,0,0,31608000,87124.76,0,10404.62,0,26476000,0,3372000
PVTL,4/30/2018,USD,96444000,155735000,59291000,59291000,-33530000,85546000,44428000,189265000,0,0,0,0,0,0,0,0,-33221000,-664000,0,-32557000,0,-33530000,0,-32515000
PYPD,6/30/2020,USD,0,0,0,0,-7272000,2933000,4339000,7272000,0,-9721000,0,0,0,0,0,0,-16993000,0,0,-16993000,0,-7272000,0,-16993000
QD,9/30/2017,USD,1192087000,1451007000,258920000,258920000,522195665,238995000,8092000,204616000,0,0,0,0,0,0,0,0,107960000,7438000,0,1029045901,0,1207160995,0,100522000
QEPM,6/30/2013,USD,0,40100000,13600000,13600000,16700000,0,0,0,0,0,0,1000000,0,0,0,0,17700000,0,0,0,0,0,0,16400000
QFIN,12/31/2018,CNY,8522920.53,2840081000,883976.1,883976.1,6463305.51,586590000,0,2943591.12,0,0,0,-15698.37,0,0,0,0,6476023.37,1367224.23,0,5108799.14,0,6463305.51,0,5108799.14
QH,6/30/2020,CNY,60353000,547577000,487224000,487224000,28134000,29487000,2732000,519443000,0,-1969000,254000,2223000,0,0,0,0,31198000,11518000,0,19680000,0,31989000,0,20660000
QIHU,3/31/2011,USD,0,22929000,2235000,2235000,0,40472000,12815000,0,0,0,0,17000,0,0,0,0,0,1461000,0,0,0,0,0,0
QK,9/30/2019,CNY,-15675000,335832000,351507000,351507000,-87818000,65461000,8649000,-1967000,0,-24007000,1607000,25616000,0,0,0,0,-125113000,23000,0,-125136000,0,-30314000,0,-125116000
QRE,12/31/2010,USD,0,84601000,42207000,42207000,7945000,9883000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QTNA,9/30/2016,USD,16858000,34105000,16904000,16904000,277000,16581000,11162000,0,0,0,0,189000,0,0,0,0,36000,14000,0,22000,0,225000,0,22000
QTRX,12/31/2017,USD,2881000,6589000,3708000,3563000,-7093000,6047000,3927000,9974000,0,-216000,0,216000,0,-73000,0,0,-27278000,0,0,-27278000,0,-7093000,0,-7382000
QTT,9/30/2018,CNY,823495944,977317832,153821888,153821888,-151894530.1,1786613498,11680295.83,294176093.7,0,0,0,-1235351.8,0,0,0,0,-150452749.1,0,0,-150452749.1,0,-1044585796,0,-150038955.7
QUNR,9/30/2013,USD,0,39570000,7262000,7262000,0,37369000,14876000,0,0,0,0,59000,0,0,0,0,0,2297000,0,0,0,0,0,0
RALY,4/30/2013,USD,0,16049000,2919000,2919000,0,17568000,5079000,0,0,0,0,462000,0,0,0,0,0,46000,0,0,0,0,0,0
RARX,9/30/2016,USD,0,1884000,7789000,7789000,-17031000,0,7079000,0,0,0,0,0,0,0,0,0,0,0,0,-8114000,0,-8114000,0,-17976000
RCPT,3/31/2013,USD,1488000,1488000,8990000,8990000,-7594000,1062000,8020000,9082000,0,0,0,0,0,1000,0,0,-7593000,0,0,-7593000,0,-7593000,0,-9649000
RCUS,3/31/2018,USD,1250000,1250000,11652000,11652000,-13331000,2929000,11652000,14581000,0,0,0,0,0,377000,0,828000,-12954000,0,0,-12954000,-13009000,-13331000,-12503000,-12954000
RDA,9/30/2010,USD,0,57494000,40123000,40123000,9119000,8252000,6331000,0,0,0,0,0,0,0,0,0,9224000,973000,0,0,0,0,0,8251000
REAL,6/30/2019,USD,46050000,72209000,26159000,24926000,-25340000,25355000,0,71390000,0,230000,610000,380000,0,-1706000,0,3200000,-26816000,59000,0,-26875000,-26873000,-25340000,-22140000,-26875000
REDU,9/30/2017,USD,113685500,40302000,17724000,17724000,8155000,12539000,0,195065500,0,0,0,887000,0,0,0,0,6839000,2685000,0,18994500,0,40271500,0,4667000
REST,6/30/2006,USD,0,1810000,418000,418000,0,4166000,807000,0,0,0,0,202000,0,0,0,0,0,0,0,0,0,0,0,0
RETA,6/30/2016,USD,12366000,12366000,13612000,13612000,-1425000,4537000,9075000,13791000,0,0,0,0,0,28000,0,179000,-1397000,-461000,0,-936000,0,-1397000,0,-936000
RETO,12/31/2017,USD,17853730,35551020,17697290,17697290,10252830,6953250,173469,7270611,0,0,-1012960,-217594,0,0,0,0,9406870,960830,0,1905771,0,3010227,0,5978390
REYN,12/31/2019,USD,263000000,835000000,572000000,572000000,158000000,74000000,0,677000000,0,-35000000,0,35000000,0,0,0,28000000,122000000,32000000,0,158000000,86000000,157000000,185000000,90000000
RGDO,9/30/2013,USD,0,0,0,0,0,11193000,9597000,0,0,0,0,147000,0,0,0,0,0,0,0,0,0,0,0,0
RICE,12/31/2013,USD,0,27888000,0,0,4363000,15168000,0,0,0,0,0,5352000,0,0,0,0,0,0,0,0,0,0,0,0
RIGP,6/30/2014,USD,0,145000000,69000000,69000000,55000000,4000000,0,0,0,0,0,0,0,0,0,0,56000000,6000000,0,0,0,0,0,50000000
RKUS,12/31/2012,USD,0,62164000,20095000,20095000,4499000,36214000,13343000,0,0,0,0,0,0,0,0,0,2403000,531000,0,0,0,0,0,1872000
RLAY,6/30/2020,USD,0,0,0,0,-27719000,6053000,21666000,27719000,0,998000,998000,0,0,0,0,0,-26724000,0,0,-26724000,0,-26854000,0,-26724000
RNDY,12/31/2011,USD,0,968722000,696658000,696658000,31045000,223054000,0,0,0,0,0,17753000,0,0,0,0,13292000,4122000,0,0,0,0,0,9170000
RNF,9/30/2011,USD,0,38566000,23355000,23355000,10970000,1750000,0,0,0,0,0,4522000,0,0,0,0,5865000,2506000,0,0,0,0,0,3359000
RNGR,6/30/2017,USD,7500000,33700000,26200000,26200000,-4900000,8400000,0,12400000,0,0,0,1100000,0,0,3800000,0,-6000000,0,0,-6000000,0,-4900000,0,-6000000
ROKA,6/30/2014,USD,1390000,1390000,948000,948000,-7000000,4548000,2227000,8390000,0,0,0,379000,0,-337000,0,0,-7337000,11000,0,-7349000,0,-7337000,0,-7349000
RPRX,6/30/2020,USD,510932000,510932000,0,0,409346000,42799000,5776000,98276000,2724000,-31465000,2724000,34189000,0,261000,0,0,601976000,1624000,0,601976000,447399000,409346000,0,442074000
RPTX,6/30/2020,USD,0,0,0,0,-12323000,3372000,8951000,12323000,0,0,0,0,0,0,0,0,-11732000,70000,0,-11802000,0,-12711000,0,-11802000
RRMS,12/31/2011,USD,0,132200000,118739000,118739000,7251000,3336000,0,0,0,0,0,418000,0,0,0,0,6828000,0,0,0,0,0,0,6828000
RSPP,12/31/2013,USD,0,36380000,7074000,7074000,22520000,703000,0,0,0,0,0,3446000,0,339000,0,0,20170000,2194000,0,0,0,22520000,0,17976000
RTLR,6/30/2019,USD,58666000,111774000,53108000,53108000,55602000,3068000,0,56172000,0,-85000,-199000,85000,0,-114000,10158000,10158000,55403000,8724000,0,46679000,0,55602000,65760000,4803000
RUHN,3/31/2019,CNY,84263000,228249000,143986000,143986000,-34082930,118360000,0,271339783,0,197190,7759450,0,0,0,0,0,-26323480,933470,0,-27419705,0,-6474000,0,-28095860
RXT,6/30/2020,USD,241900000,656500000,414600000,414600000,22700000,219200000,0,633800000,0,-68900000,0,68900000,0,300000,0,0,-44900000,-12300000,0,-32600000,-36800000,22700000,0,-32600000
RYB,9/30/2017,USD,9008000,37404000,28396000,28396000,2751000,6257000,0,53949000,0,0,0,0,0,0,0,0,3011000,1529000,0,-1312000,0,-1299000,0,1588000
SACH,12/31/2016,USD,3628360,1143762,166000,166000,986000,489766,0,489766,0,0,0,162000,0,0,0,0,824000,0,0,3050627,0,0,0,823579
SAIL,12/31/2017,USD,55086000,67768000,12682000,10032000,10520000,44566000,9995000,44566000,0,0,0,2652000,0,-203000,0,0,4613000,-769000,0,-7530000,0,10520000,0,5382000
SALE,6/30/2013,USD,0,43401000,2805000,2805000,9415000,27914000,6938000,0,0,0,0,605000,0,0,0,0,8424000,3301000,0,0,0,0,0,5123000
SAQNU,12/31/2019,USD,0,0,0,0,-207610,0,0,0,0,0,219910,0,0,0,0,0,12310,0,0,0,0,0,0,10350
SBY,12/31/2012,USD,0,2783000,5443000,5443000,0,585000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCAI,9/30/2013,USD,199188000,194417000,157054000,157054000,29235000,155308000,0,169953000,0,0,0,14526000,0,-25000,0,0,14874000,5664000,0,8955000,0,29210000,0,-12708000
SCWX,4/29/2016,USD,49944000,99793000,49849000,49849000,-19000000,55348000,13596000,68944000,0,0,0,0,0,365000,0,0,-18635000,-7008000,0,-11627000,-11133000,-19000000,0,-11627000
SDC,9/30/2019,USD,138750000,180185000,41435000,39125000,-382341000,521091000,0,562526000,0,-4291000,-4291000,4291000,0,-421000,0,0,-87817000,479000,0,-387564000,0,-382341000,0,-88296000
SDGR,12/31/2019,USD,15527000,25832000,10305000,10305000,-7847000,12292000,11082000,23374000,0,415000,415000,0,0,0,893000,0,-6798000,-29000,0,-7145000,-6777000,-7847000,0,-6769000
SECO,9/30/2017,USD,197799000,151385000,461318000,461318000,19889000,20851000,2706000,1050921000,0,0,0,285000,0,0,0,0,5390000,117000,0,47135000,0,47666000,0,5293000
SELB,6/30/2016,USD,2017000,2017000,8232000,8232000,-6401000,2482000,6000000,8418000,10000,0,0,310000,0,-148000,200000,0,-6859000,0,0,-6859000,-6753000,-6401000,0,-6923000
SEMI,6/30/2014,USD,20400000,214900000,194500000,194500000,1300000,19600000,10300000,19100000,0,0,0,1500000,0,-2000000,0,0,-2100000,-16300000,0,14200000,0,-700000,0,14300000
SE,9/30/2017,USD,94672000,95053000,12426000,12426000,-337653000,42447000,7661000,698378000,0,0,0,8461000,0,0,0,0,-310920000,-2743000,0,-313973000,0,-337653000,0,-313995000
SFS,9/30/2014,USD,0,1131821000,950869000,950869000,26043000,143461000,0,0,0,0,0,11725000,0,0,0,0,15195000,4972000,0,0,0,0,0,10223000
SGH,5/31/2017,USD,47375000,206974000,159599000,159599000,20385000,18193000,8797000,26990000,0,0,0,8294000,0,-762000,0,0,11329000,3371000,0,7958000,0,19623000,0,7958000
SGM,9/30/2013,USD,32280000,31870000,25592000,25592000,5812000,22608000,0,26468000,0,0,0,3297000,0,-25000,0,0,2490000,807000,0,1683000,0,5787000,0,1683000
SHP,9/30/2010,USD,0,23119000,-24004000,-24004000,-6366000,4396000,0,0,0,0,0,0,0,0,0,0,4086000,505000,0,0,0,0,0,3581000
SIBN,9/30/2018,USD,12160000,13381000,1221000,1221000,-3044000,13831000,1373000,15204000,0,0,0,1282000,0,-535000,200000,0,-4792000,0,0,-4792000,-4796000,-3044000,0,-4792000
SITM,12/31/2019,USD,13448000,28089000,14641000,14641000,1030000,6469000,5949000,12418000,0,-394000,-394000,394000,0,-12000,900000,0,624000,-9000,0,633000,0,1030000,0,633000
SKIS,10/31/2014,USD,-4921000,6230000,11963000,11963000,-6887000,1758000,0,1966000,0,0,0,4455000,0,86000,0,0,-11099000,-4356000,0,-6743000,0,-6801000,0,-6743000
SKUL,6/30/2011,USD,26799000,52397000,25256000,25256000,9574000,17225000,0,17225000,0,0,0,2290000,0,5000,0,0,7289000,3031000,0,4258000,0,9579000,0,4258000
SLDB,12/31/2017,USD,0,0,0,0,-54857000,14438000,11946000,54857000,0,0,0,0,0,0,0,0,-53178000,0,0,-53178000,0,-54857000,0,-52118000
SLGG,3/31/2019,USD,175000,249000,74000,74000,-6136000,5601000,1155000,6311000,0,-9938000,-187000,2871000,0,-9933000,0,335000,-16069000,0,0,-16069000,0,-6136000,-5801000,-16069000
SLGL,12/31/2017,USD,174000,174000,0,0,-23507000,5637000,4416000,23681000,0,0,0,2000,0,0,0,0,-23484000,0,0,-23484000,0,-23507000,0,-23484000
SMAR,4/30/2018,USD,28996000,36319000,7323000,7323000,-13030000,29182000,12844000,42026000,0,0,0,1300000,0,0,1488000,0,-14330000,0,0,-14330000,-14330000,-13030000,0,-14330000
SMMCU,6/30/2019,USD,0,0,0,0,-65808,65808,0,65808,0,86506,86506,0,0,0,0,0,20698,4140,0,16561,0,-65808,0,16561
SNAP,3/31/2017,USD,-13710000,149648000,163358000,163358000,-2213767000,1394209000,805848000,2200057000,0,0,0,695000,0,187000,0,0,-2211851000,-3014000,0,-2208837000,-2208415000,-2213767000,0,-2208837000
SNDL,6/30/2019,CAD,19270000,19299000,29000,29000,-4067000,21433000,1756000,23366000,0,-8083000,-7888000,5369000,0,0,0,0,-12350000,-923073.96,0,-12350000,0,-5280000,0,-12322000
SNDR,3/31/2017,USD,0,1006439000,866313000,462356000,43550000,28706000,0,962889000,0,0,0,5486000,0,-133000,0,67870000,37931000,15362000,0,22569000,22585000,43550000,111420000,22569000
SND,9/30/2016,USD,4996000,10927000,5931000,5931000,2534000,1044000,0,2462000,0,0,0,845000,0,-1780000,1647000,102000,-91000,5000,0,-96000,0,2534000,2636000,-96000
SOGO,9/30/2017,USD,127046000,257345000,130299000,130299000,35693000,51044000,40309000,168460500,0,0,0,0,0,0,0,0,35566000,4593000,0,14041000,0,51424000,0,30973000
SOI,3/31/2017,USD,8250000,10324000,2074000,2074000,4851000,877000,82000,3399000,0,0,0,22000,0,-25000,1163000,1164000,4804000,22000,0,4782000,0,4851000,6015000,4782000
SONM,3/31/2019,USD,9021000,26484000,17463000,17463000,-4142000,6202000,6961000,13163000,0,-422000,-422000,422000,0,-265000,0,0,-4829000,295000,0,-6206000,0,-4142000,0,-5124000
SPRO,9/30/2017,USD,597000,690000,10469000,10469000,-9966000,3653000,6910000,10563000,0,0,0,0,0,122000,0,0,-9844000,0,0,-9844000,-8707000,-9966000,0,-9836000
SQBK,3/31/2014,USD,26682000,26682000,3257000,3257000,11099000,15583000,0,15583000,0,0,0,0,0,0,0,0,11099000,3251000,0,7848000,0,11099000,0,7848000
SRVY,6/30/2004,USD,0,10229000,2180000,2180000,1946000,5858000,265000,0,0,0,0,0,0,0,0,0,1848000,121000,0,0,0,0,0,1727000
SSPKU,6/30/2019,USD,0,0,0,0,-5000,0,0,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,0,0,-5000
SSTI,6/30/2017,USD,3149000,5836000,2687000,2687000,-119000,2340000,928000,3268000,0,-445000,0,445000,0,-17000,0,0,-4306000,0,0,-4306000,-4312000,-119000,0,-4306000
STDY,3/31/2015,USD,0,0,5451000,5451000,-5536000,1127000,4409000,5536000,0,0,0,0,0,103000,0,0,-5433000,123000,0,-5556000,0,-5433000,0,-5556000
STG,3/31/2018,USD,335700000,406400000,70700000,70700000,-40217498.61,576700000,1844757.58,588300000,0,0,0,-345673.12,0,0,0,0,-39047209.62,0,0,-39047209.62,0,-238700000,0,-39095135.74
STIM,6/30/2018,USD,10007000,13252000,3245000,3245000,-5236000,12913000,2330000,15243000,0,0,0,900000,0,-1360000,300000,300000,-7496000,0,0,-7496000,0,-5236000,-4936000,-7496000
STNE,9/30/2018,USD,326999000,407707000,80708000,80708000,-6459022.92,112180000,0,119089000,0,0,0,-20764042.71,0,0,0,0,32581568.4,10071426.79,0,22510141.61,0,70395000,0,22105721.61
STRO,9/30/2018,USD,7836000,7836000,12642000,12642000,-10157000,5351000,12642000,17993000,0,0,0,415000,0,-68000,0,0,-10237000,0,0,-10237000,-10264000,-10157000,0,-10237000
SUPV,6/30/2016,USD,0,405185000,101662000,101662000,57883000,59385000,0,0,0,0,0,-58620000,0,0,0,0,18510000,7331000,0,5836000,0,-62342000,0,10994000
SVACU,9/30/2020,USD,0,0,0,0,-200738,52801,0,200738,0,0,0,0,0,0,0,0,-173512,0,0,-173512,0,-200738,0,-173512
SVMK,9/30/2018,USD,41992000,65205000,23213000,23213000,-94473000,84700000,51765000,136465000,0,0,0,7496000,0,-67000,4900000,0,-102188000,174000,0,-102362000,-102434000,-94473000,0,-102362000
SVN,12/31/2009,USD,0,45500000,36546000,36546000,3094000,0,0,0,0,0,0,2663000,0,0,0,0,0,851000,0,0,0,0,0,0
SWCH,9/30/2017,USD,46945000,97689000,50744000,27854000,25451000,21494000,0,60712000,0,0,0,8856000,0,112000,0,0,16485000,0,0,32611000,0,25451000,0,16485000
SWTX,9/30/2019,USD,0,0,0,0,-15329000,4584000,10745000,15329000,0,997000,997000,0,0,0,0,0,-16833000,0,0,-16833000,0,-15266000,0,-16833000
SY,3/31/2019,CNY,169636000,206053000,36417000,36417000,37965000,100326000,31345000,131671000,0,5451000,14027000,0,0,0,0,0,52932000,7027000,0,45905000,0,66959000,0,45905000
TAM,3/31/2013,USD,0,310000000,225000000,225000000,39000000,18000000,3000000,0,0,0,0,24000000,0,0,0,0,14000000,6000000,0,0,0,0,0,8000000
TAOM,6/30/2011,USD,0,11920000,1752000,1752000,4381000,5787000,2212000,0,0,0,0,0,0,0,0,0,4851000,515000,0,0,0,0,0,4336000
TBLTU,9/30/2018,USD,654109,3460150,2806041,2806041,-1885993,1918613,591489,2510102,0,0,0,7500,0,-1152681,31006,0,0,0,0,0,0,-1885993,0,-3008675
TCMD,6/30/2016,USD,14405000,19729000,5324000,5324000,1792000,11564000,1049000,12613000,0,0,0,0,0,5000,0,0,1797000,809000,0,988000,988000,1792000,0,988000
TCRR,3/31/2019,USD,0,0,0,0,-10775000,2886000,7889000,10775000,0,872000,872000,0,0,872000,0,0,-9903000,0,0,-9903000,0,-10640000,0,-9903000
TEAM,12/31/2015,USD,-85402000,109706000,13123000,13123000,3367000,87844000,47846000,0,0,0,0,49000,0,0,0,0,3260000,-1431000,0,-5082000,0,-6521000,0,5065000
TEA,7/31/2011,USD,0,31314000,12186000,12186000,2332000,15373000,0,0,0,0,0,742000,0,0,0,0,1590000,559000,0,0,0,0,0,1031000
TENB,6/30/2018,USD,53713000,63592000,9879000,9879000,-16445000,52367000,17791000,70158000,0,-23000,0,0,0,-438000,1400000,0,-16906000,244000,0,-17150000,-17150000,-16445000,0,-17150000
TEP,3/31/2013,USD,0,65688000,46622000,46622000,9676000,0,0,0,0,0,0,5564000,0,0,0,0,4468000,89000,0,0,0,0,0,4468000
TFM,10/31/2010,USD,0,289439000,192095000,192095000,26782000,61645000,0,0,0,0,0,579000,0,0,0,0,0,15529000,0,0,0,0,0,0
THBRU,6/30/2019,USD,0,0,0,0,-26355,26355,0,26355,0,0,0,0,0,0,0,0,-26355,0,0,-26355,0,-26355,0,-26355
THCAU,6/30/2019,USD,0,0,0,0,-29,29,0,29,0,0,0,0,0,0,0,0,-29,0,0,-29,0,-29,0,-29
THCBU,3/31/2019,USD,0,0,0,0,-70040,0,0,70042,0,409539,428680,0,0,0,0,0,358640,75310,0,283325,0,787320,0,283330
THOR,12/31/2018,USD,0,0,0,0,-8790000,1784000,7006000,8790000,0,0,0,0,0,0,0,0,-28162000,0,0,-28162000,0,-8790000,0,-28162000
TIBRU,3/31/2018,USD,0,0,0,0,-12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12500
TIGR,3/31/2019,USD,17556340,19969920,2413580,2413580,-3993230,13709650,0,14210847,0,195108,564380,208721,0,0,0,0,-3428800,-1083313,0,-2345489,0,-1591830,0,-2874270
TIG,6/30/2020,USD,0,24429000,0,0,0,8316000,0,-40000,0,-501000,7000,501000,0,0,0,0,4699000,979000,0,3720000,8662000,5200000,0,3720000
TKAI,9/30/2014,USD,0,0,0,0,0,4486000,2825000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKKSU,9/30/2018,0,0,0,0,0,-64359,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371210
TLMR,12/31/2013,USD,0,0,5898000,5898000,21161000,36183000,0,0,0,0,0,0,0,0,0,0,6582000,0,0,0,0,0,0,12553000
TLND,6/30/2016,USD,0,25381000,6054000,6054000,0,26515000,4888000,0,0,0,0,0,0,0,0,0,0,58000,0,0,0,0,0,0
TLRY,6/30/2018,USD,4177000,9744000,5567000,5567000,-10990000,14528000,639000,5423000,0,0,0,-497000,0,-1435000,0,0,-12770000,63000,0,-12833000,0,-12425000,0,-12833000
TMCXU,3/31/2018,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-814
TMDX,3/31/2019,USD,2573000,4676000,2103000,2103000,-5962000,4653000,3882000,8535000,0,-1093000,0,1093000,0,-103000,0,0,-6885000,10000,0,-6895000,-6861000,-5962000,0,-6895000
TME,12/31/2018,CNY,1836000000,5397000000,3561000000,3561000000,213973.77,603951.03,0,2871000000,0,0,0,-7594.06,0,0,0,0,-432861.35,-41990.68,0,-390870.67,0,-858000000,0,-391317.38
TNGO,6/30/2011,USD,0,26047000,12624000,12624000,1038000,11232000,2833000,0,0,0,0,777000,0,0,0,0,0,180000,0,0,0,0,0,0
TNTR,7/31/2017,USD,19714000,34866000,15152000,15152000,-49144000,45778000,23080000,84010000,0,0,0,-2798000,0,0,0,0,-51529000,138000,0,-51667000,0,-49144000,0,-51667000
TOTAU,6/30/2018,USD,0,0,0,0,-53510,53510,0,0,0,0,0,0,0,0,0,0,-53500,0,0,0,0,0,0,-53500
TPIC,6/30/2016,USD,22818000,194255000,171437000,171437000,17478000,5340000,0,5340000,0,0,0,4134000,0,164000,0,0,13508000,1953000,0,11555000,10302000,17478000,0,11555000
TRHC,9/30/2016,USD,6991000,24174000,17183000,17183000,1706000,2981000,1028000,5285000,0,0,0,1242000,0,-770000,0,0,-306000,-164000,0,-142000,0,1706000,0,-142000
TRIV,3/31/2014,USD,0,7034000,3524000,3524000,0,15998000,3806000,0,0,0,0,1689000,0,0,0,0,0,23000,0,0,0,0,0,0
TRVG,12/31/2016,USD,749896000,138374000,120543000,120543000,14322000,780484000,0,798614000,0,0,0,2000,0,0,0,0,8908000,5263000,0,-51391000,0,-44445000,0,3806000
TUBE,6/30/2014,USD,0,28715000,8940000,8940000,1678000,17929000,4940000,0,0,0,0,79000,0,0,0,0,2176000,92000,0,0,0,0,0,2084000
TUFN,3/31/2019,USD,18416000,22454000,4038000,4038000,-4275000,16188000,6503000,22691000,0,40000,40000,-277000,0,0,0,0,-4235000,213000,0,-4448000,0,-4458000,0,-4448000
TUMI,3/31/2012,USD,45405000,80021000,32075000,32075000,13276000,32061000,0,32129000,0,0,0,517000,0,-5861000,0,0,6898000,4001000,0,2897000,0,7415000,0,2897000
TUSK,9/30/2016,USD,20032243,62766219,42733976,36814032,-117996,2844802,0,26070183,0,0,0,932749,0,-242893,15223767,0,-1293638,1055961,0,-2349599,-2735864,-117996,0,-2349599
TVPT,9/30/2014,USD,209000000,529000000,301000000,301000000,21000000,126000000,0,188000000,0,0,0,69000000,0,212000000,0,0,166000000,11000000,0,153000000,0,233000000,0,154000000
TWLO,6/30/2016,USD,36307000,64510000,28203000,28203000,-10853000,29791000,17369000,47160000,0,0,0,0,0,-28000,0,0,-10881000,113000,0,-10994000,-10994000,-10853000,0,-10994000
